document,source
6284033,http://www.emis.de/journals/EJDE/2014/52/zhuang.pdf
6333972,http://www.emis.de/journals/EJDE/2014/131/bao.pdf
6333975,http://www.emis.de/journals/EJDE/2014/134/afrouzi.pdf
6333978,http://www.emis.de/journals/EJDE/2014/137/ji.pdf
6333980,http://www.emis.de/journals/EJDE/2014/139/cheng.pdf
6333991,http://www.emis.de/journals/EJDE/2014/150/liao.pdf
6333996,http://www.emis.de/journals/EJDE/2014/155/liu.pdf
6334000,http://www.emis.de/journals/EJDE/2014/159/artes.pdf
6334004,http://www.emis.de/journals/EJDE/2014/163/saifia.pdf
6334011,http://www.emis.de/journals/EJDE/2014/170/yang.pdf
6361043,http://www.emis.de/journals/EJDE/2014/201/brestovanska.pdf
6361048,http://www.emis.de/journals/EJDE/2014/206/chatzarakis.pdf
6333988,http://www.emis.de/journals/EJDE/2014/147/afrouzi.pdf
6361035,http://www.emis.de/journals/EJDE/2014/193/sadybekov.pdf
6361037,http://www.emis.de/journals/EJDE/2014/195/hong.pdf
6361040,http://www.emis.de/journals/EJDE/2014/198/su.pdf
6361046,http://www.emis.de/journals/EJDE/2014/204/hu.pdf
6361062,http://www.emis.de/journals/EJDE/2014/220/rezende.pdf
6361066,http://www.emis.de/journals/EJDE/2014/224/brandolini.pdf
6361053,http://www.emis.de/journals/EJDE/2014/211/pingali.pdf
6361059,http://www.emis.de/journals/EJDE/2014/217/nguyen.pdf
6333977,http://www.emis.de/journals/EJDE/2014/136/chen.pdf
6284034,http://www.emis.de/journals/EJDE/2014/53/zhang.pdf
6283999,http://www.emis.de/journals/EJDE/2014/18/chen.pdf
6284013,http://www.emis.de/journals/EJDE/2014/32/miri.pdf
6334002,http://www.emis.de/journals/EJDE/2014/161/ahmad.pdf
6334001,http://www.emis.de/journals/EJDE/2014/160/ashyralyev.pdf
6333985,http://www.emis.de/journals/EJDE/2014/144/meng.pdf
6333964,http://www.emis.de/journals/EJDE/2014/123/chen.pdf
6333965,http://www.emis.de/journals/EJDE/2014/124/sanni.pdf
6333990,http://www.emis.de/journals/EJDE/2014/149/boutaayamou.pdf
6333974,http://www.emis.de/journals/EJDE/2014/133/ge.pdf
6333952,http://www.emis.de/journals/EJDE/2014/111/qin.pdf
6333963,http://www.emis.de/journals/EJDE/2014/122/sun.pdf
6333947,http://www.emis.de/journals/EJDE/2014/106/ferrara.pdf
6283994,http://www.emis.de/journals/EJDE/2014/13/yang.pdf
6284016,http://www.emis.de/journals/EJDE/2014/35/afrouzi.pdf
6284024,http://www.emis.de/journals/EJDE/2014/43/eloe.pdf
6284036,http://www.emis.de/journals/EJDE/2014/55/malin.pdf
6284049,http://www.emis.de/journals/EJDE/2014/68/dagui.pdf
6283986,http://www.emis.de/journals/EJDE/2014/05/fang.pdf
6283996,http://www.emis.de/journals/EJDE/2014/15/goyal.pdf
6283997,http://www.emis.de/journals/EJDE/2014/16/zhang.pdf
6283998,http://www.emis.de/journals/EJDE/2014/17/yin.pdf
6284005,http://www.emis.de/journals/EJDE/2014/24/herron.pdf
6284006,http://www.emis.de/journals/EJDE/2014/25/liu.pdf
6284009,http://www.emis.de/journals/EJDE/2014/28/wang.pdf
6284011,http://www.emis.de/journals/EJDE/2014/30/sanchez.pdf
6284012,http://www.emis.de/journals/EJDE/2014/31/caballero.pdf
6284014,http://www.emis.de/journals/EJDE/2014/33/wang.pdf
6284018,http://www.emis.de/journals/EJDE/2014/37/dogan.pdf
6284039,http://www.emis.de/journals/EJDE/2014/58/shen.pdf
6284041,http://www.emis.de/journals/EJDE/2014/60/cheng.pdf
6284045,http://www.emis.de/journals/EJDE/2014/64/li.pdf
6284054,http://www.emis.de/journals/EJDE/2014/73/xu.pdf
6284057,http://www.emis.de/journals/EJDE/2014/76/wu.pdf
6284071,http://www.emis.de/journals/EJDE/2014/90/begout.pdf
6283989,http://www.emis.de/journals/EJDE/2014/08/alsaedi.pdf
6333955,http://www.emis.de/journals/EJDE/2014/114/habib.pdf
6333959,http://www.emis.de/journals/EJDE/2014/118/rosiu.pdf
6333967,http://www.emis.de/journals/EJDE/2014/126/kaufmann.pdf
6334006,http://www.emis.de/journals/EJDE/2014/165/florescu.pdf
6333961,http://www.emis.de/journals/EJDE/2014/120/ioakim.pdf
6333982,http://www.emis.de/journals/EJDE/2014/141/mohamad.pdf
6333957,http://www.emis.de/journals/EJDE/2014/116/pulkina.pdf
6284026,http://www.emis.de/journals/EJDE/2014/45/lin.pdf
6284021,http://www.emis.de/journals/EJDE/2014/40/sun.pdf
6284037,http://www.emis.de/journals/EJDE/2014/56/chavez.pdf
6283983,http://www.emis.de/journals/EJDE/2014/02/yang.pdf
6284027,http://www.emis.de/journals/EJDE/2014/46/ibrahim.pdf
6283991,http://www.emis.de/journals/EJDE/2014/10/ding.pdf
6284067,http://www.emis.de/journals/EJDE/2014/86/nyamoradi.pdf
6361044,http://www.emis.de/journals/EJDE/2014/202/boulanouar.pdf
6334017,http://www.emis.de/journals/EJDE/2014/176/kasemets.pdf
6333976,http://www.emis.de/journals/EJDE/2014/135/liu.pdf
6333962,http://www.emis.de/journals/EJDE/2014/121/zhang.pdf
6333973,http://www.emis.de/journals/EJDE/2014/132/zhao.pdf
6361056,http://www.emis.de/journals/EJDE/2014/214/tiryaki.pdf
6361067,http://www.emis.de/journals/EJDE/2014/225/larosa.pdf
6361065,http://www.emis.de/journals/EJDE/2014/223/zhao.pdf
6361054,http://www.emis.de/journals/EJDE/2014/212/benseghir.pdf
6361038,http://www.emis.de/journals/EJDE/2014/196/abbas.pdf
6333966,http://www.emis.de/journals/EJDE/2014/125/wang.pdf
6284056,http://www.emis.de/journals/EJDE/2014/75/gine.pdf
6284065,http://www.emis.de/journals/EJDE/2014/84/liao.pdf
6361024,http://www.emis.de/journals/EJDE/2014/182/najdi.pdf
6361039,http://www.emis.de/journals/EJDE/2014/197/alaa.pdf
6361031,http://www.emis.de/journals/EJDE/2014/189/morales.pdf
6333984,http://www.emis.de/journals/EJDE/2014/143/sun.pdf
6284060,http://www.emis.de/journals/EJDE/2014/79/mandujano.pdf
6284007,http://www.emis.de/journals/EJDE/2014/26/liu.pdf
6283988,http://www.emis.de/journals/EJDE/2014/07/zhang.pdf
6333949,http://www.emis.de/journals/EJDE/2014/108/amanov.pdf
6333951,http://www.emis.de/journals/EJDE/2014/110/thao.pdf
6361036,http://www.emis.de/journals/EJDE/2014/194/burazin.pdf
6430774,http://www.emis.de/journals/EJDE/2014/259/mardanov.pdf
6283982,http://www.emis.de/journals/EJDE/2014/01/barbu.pdf
6333981,http://www.emis.de/journals/EJDE/2014/140/ye.pdf
6361061,http://www.emis.de/journals/EJDE/2014/219/raghavendra.pdf
6284047,http://www.emis.de/journals/EJDE/2014/66/zhang.pdf
6361025,http://www.emis.de/journals/EJDE/2014/183/li.pdf
6284066,http://www.emis.de/journals/EJDE/2014/85/cao.pdf
6334013,http://www.emis.de/journals/EJDE/2014/171/mohammadi.pdf
6284070,http://www.emis.de/journals/EJDE/2014/89/montgomery.pdf
6333994,http://www.emis.de/journals/EJDE/2014/153/lopes.pdf
6361051,http://www.emis.de/journals/EJDE/2014/209/jleli.pdf
6361058,http://www.emis.de/journals/EJDE/2014/216/galakhov.pdf
6361029,http://www.emis.de/journals/EJDE/2014/187/palese.pdf
6361063,http://www.emis.de/journals/EJDE/2014/221/kamachkin.pdf
6284001,http://www.emis.de/journals/EJDE/2014/20/li.pdf
6284022,http://www.emis.de/journals/EJDE/2014/41/villa.pdf
6284046,http://www.emis.de/journals/EJDE/2014/65/pan.pdf
6284010,http://www.emis.de/journals/EJDE/2014/29/umeda.pdf
6284029,http://www.emis.de/journals/EJDE/2014/48/kalmenov.pdf
6284025,http://www.emis.de/journals/EJDE/2014/44/hantsch.pdf
6361049,http://www.emis.de/journals/EJDE/2014/207/recova.pdf
6361050,http://www.emis.de/journals/EJDE/2014/208/melnikova.pdf
6361047,http://www.emis.de/journals/EJDE/2014/205/dishlieva.pdf
6284069,http://www.emis.de/journals/EJDE/2014/88/goddard.pdf
6361026,http://www.emis.de/journals/EJDE/2014/184/li.pdf
6334016,http://www.emis.de/journals/EJDE/2014/175/henderson.pdf
6333987,http://www.emis.de/journals/EJDE/2014/146/tiryaki.pdf
6334015,http://www.emis.de/journals/EJDE/2014/174/thandapani.pdf
6333941,http://www.emis.de/journals/EJDE/2014/100/zhu.pdf
6333939,http://www.emis.de/journals/EJDE/2014/98/yamazaki.pdf
6284075,http://www.emis.de/journals/EJDE/2014/94/sun.pdf
6283993,http://www.emis.de/journals/EJDE/2014/12/alves.pdf
6284048,http://www.emis.de/journals/EJDE/2014/67/li.pdf
6361023,http://www.emis.de/journals/EJDE/2014/181/naimen.pdf
6361060,http://www.emis.de/journals/EJDE/2014/218/arango.pdf
6333979,http://www.emis.de/journals/EJDE/2014/138/guo.pdf
6284077,http://www.emis.de/journals/EJDE/2014/96/shao.pdf
5767739,http://www.emis.de/journals/EJDE/Volumes/2010/85/azzam.pdf
5676024,http://www.emis.de/journals/EJDE/Volumes/2010/03/zhao.pdf
5809662,http://www.emis.de/journals/EJDE/Volumes/2010/146/guo.pdf
5676035,http://www.emis.de/journals/EJDE/Volumes/2010/14/bao.pdf
5676044,http://www.emis.de/journals/EJDE/Volumes/2010/23/candan.pdf
5676037,http://www.emis.de/journals/EJDE/Volumes/2010/16/zhang.pdf
5714001,http://www.emis.de/journals/EJDE/Volumes/2010/35/xiang.pdf
5676038,http://www.emis.de/journals/EJDE/Volumes/2010/17/sun.pdf
5713998,http://www.emis.de/journals/EJDE/Volumes/2010/32/bouchekif.pdf
5767731,http://www.emis.de/journals/EJDE/Volumes/2010/77/lu.pdf
5786183,http://www.emis.de/journals/EJDE/Volumes/2010/113/gontara.pdf
5809652,http://www.emis.de/journals/EJDE/Volumes/2010/136/parshad.pdf
5714014,http://www.emis.de/journals/EJDE/Volumes/2010/48/satsanit.pdf
5676049,http://www.emis.de/journals/EJDE/Volumes/2010/28/kurzke.pdf
5786193,http://www.emis.de/journals/EJDE/Volumes/2010/123/zeng.pdf
5832649,http://www.emis.de/journals/EJDE/Volumes/2010/175/boudjenah.pdf
5832641,http://www.emis.de/journals/EJDE/Volumes/2010/167/li.pdf
5767759,http://www.emis.de/journals/EJDE/Volumes/2010/105/luo.pdf
5767758,http://www.emis.de/journals/EJDE/Volumes/2010/104/aitalioubrahim.pdf
5767757,http://www.emis.de/journals/EJDE/Volumes/2010/103/yu.pdf
5767755,http://www.emis.de/journals/EJDE/Volumes/2010/101/blot.pdf
5767754,http://www.emis.de/journals/EJDE/Volumes/2010/100/du.pdf
5767753,http://www.emis.de/journals/EJDE/Volumes/2010/99/gil.pdf
5676045,http://www.emis.de/journals/EJDE/Volumes/2010/24/kapitonov.pdf
5714029,http://www.emis.de/journals/EJDE/Volumes/2010/63/anderson.pdf
5676025,http://www.emis.de/journals/EJDE/Volumes/2010/04/kalhorn.pdf
5714011,http://www.emis.de/journals/EJDE/Volumes/2010/45/elamrouss.pdf
5714020,http://www.emis.de/journals/EJDE/Volumes/2010/54/djellit.pdf
5713999,http://www.emis.de/journals/EJDE/Volumes/2010/33/liu.pdf
5714007,http://www.emis.de/journals/EJDE/Volumes/2010/41/perera.pdf
5714010,http://www.emis.de/journals/EJDE/Volumes/2010/44/dai.pdf
5676022,http://www.emis.de/journals/EJDE/Volumes/2010/01/faminskii.pdf
5676027,http://www.emis.de/journals/EJDE/Volumes/2010/06/benbachir.pdf
5714018,http://www.emis.de/journals/EJDE/Volumes/2010/52/shen.pdf
5676030,http://www.emis.de/journals/EJDE/Volumes/2010/09/lindgren.pdf
5767737,http://www.emis.de/journals/EJDE/Volumes/2010/83/duong.pdf
5767736,http://www.emis.de/journals/EJDE/Volumes/2010/82/denny.pdf
5767735,http://www.emis.de/journals/EJDE/Volumes/2010/81/huang.pdf
5767734,http://www.emis.de/journals/EJDE/Volumes/2010/80/benchohra.pdf
5714040,http://www.emis.de/journals/EJDE/Volumes/2010/74/kawagishi.pdf
5714039,http://www.emis.de/journals/EJDE/Volumes/2010/73/murugadass.pdf
5714038,http://www.emis.de/journals/EJDE/Volumes/2010/72/nguyen.pdf
5714031,http://www.emis.de/journals/EJDE/Volumes/2010/65/hamani.pdf
5714025,http://www.emis.de/journals/EJDE/Volumes/2010/59/huang.pdf
5714022,http://www.emis.de/journals/EJDE/Volumes/2010/56/bensid.pdf
5714016,http://www.emis.de/journals/EJDE/Volumes/2010/50/zhang.pdf
5714013,http://www.emis.de/journals/EJDE/Volumes/2010/47/bai.pdf
5714012,http://www.emis.de/journals/EJDE/Volumes/2010/46/messelmi.pdf
5809656,http://www.emis.de/journals/EJDE/Volumes/2010/140/pachpatte.pdf
5714009,http://www.emis.de/journals/EJDE/Volumes/2010/43/zhang.pdf
5714008,http://www.emis.de/journals/EJDE/Volumes/2010/42/chen.pdf
5714006,http://www.emis.de/journals/EJDE/Volumes/2010/40/lakrib.pdf
5714005,http://www.emis.de/journals/EJDE/Volumes/2010/39/atmania.pdf
5714004,http://www.emis.de/journals/EJDE/Volumes/2010/38/ji.pdf
5714003,http://www.emis.de/journals/EJDE/Volumes/2010/37/sun.pdf
5714002,http://www.emis.de/journals/EJDE/Volumes/2010/36/ye.pdf
5714000,http://www.emis.de/journals/EJDE/Volumes/2010/34/dai.pdf
5676050,http://www.emis.de/journals/EJDE/Volumes/2010/29/yuang.pdf
5676046,http://www.emis.de/journals/EJDE/Volumes/2010/25/kheloufi.pdf
5676042,http://www.emis.de/journals/EJDE/Volumes/2010/21/boularas.pdf
5676041,http://www.emis.de/journals/EJDE/Volumes/2010/20/hamani.pdf
5676040,http://www.emis.de/journals/EJDE/Volumes/2010/19/aizicovici.pdf
5676039,http://www.emis.de/journals/EJDE/Volumes/2010/18/boulanouar.pdf
5676031,http://www.emis.de/journals/EJDE/Volumes/2010/10/pachpatte.pdf
5714015,http://www.emis.de/journals/EJDE/Volumes/2010/49/galatan.pdf
5714021,http://www.emis.de/journals/EJDE/Volumes/2010/55/meneghin.pdf
6284068,http://www.emis.de/journals/EJDE/2014/87/li.pdf
5832646,http://www.emis.de/journals/EJDE/Volumes/2010/172/pan.pdf
5832651,http://www.emis.de/journals/EJDE/Volumes/2010/177/anane.pdf
5832635,http://www.emis.de/journals/EJDE/Volumes/2010/161/dias.pdf
6333971,http://www.emis.de/journals/EJDE/2014/130/nyamoradi.pdf
6284076,http://www.emis.de/journals/EJDE/2014/95/peng.pdf
6333989,http://www.emis.de/journals/EJDE/2014/148/wang.pdf
6333946,http://www.emis.de/journals/EJDE/2014/105/agarwal.pdf
6334009,http://www.emis.de/journals/EJDE/2014/168/loayza.pdf
6284040,http://www.emis.de/journals/EJDE/2014/59/albuquerque.pdf
6284052,http://www.emis.de/journals/EJDE/2014/71/karakostas.pdf
6284055,http://www.emis.de/journals/EJDE/2014/74/you.pdf
6333943,http://www.emis.de/journals/EJDE/2014/102/cheng.pdf
6333950,http://www.emis.de/journals/EJDE/2014/109/wang.pdf
6333986,http://www.emis.de/journals/EJDE/2014/145/zhao.pdf
6333993,http://www.emis.de/journals/EJDE/2014/152/samet.pdf
6333999,http://www.emis.de/journals/EJDE/2014/158/huang.pdf
6430745,http://www.emis.de/journals/EJDE/2014/230/bao.pdf
6430748,http://www.emis.de/journals/EJDE/2014/233/xu.pdf
6430761,http://www.emis.de/journals/EJDE/2014/246/zhao.pdf
6430778,http://www.emis.de/journals/EJDE/2014/263/liu.pdf
6284019,http://www.emis.de/journals/EJDE/2014/38/kim.pdf
6284023,http://www.emis.de/journals/EJDE/2014/42/zhou.pdf
6284030,http://www.emis.de/journals/EJDE/2014/49/meirmanov.pdf
6284051,http://www.emis.de/journals/EJDE/2014/70/tichy.pdf
6334005,http://www.emis.de/journals/EJDE/2014/164/nguetseng.pdf
6333992,http://www.emis.de/journals/EJDE/2014/151/lan.pdf
6430749,http://www.emis.de/journals/EJDE/2014/234/sengupta.pdf
6284020,http://www.emis.de/journals/EJDE/2014/39/alvarez.pdf
6284074,http://www.emis.de/journals/EJDE/2014/93/li.pdf
6333945,http://www.emis.de/journals/EJDE/2014/104/li.pdf
5832650,http://www.emis.de/journals/EJDE/Volumes/2010/176/devi.pdf
5832636,http://www.emis.de/journals/EJDE/Volumes/2010/162/sidiropoulos.pdf
5714024,http://www.emis.de/journals/EJDE/Volumes/2010/58/rynne.pdf
5832632,http://www.emis.de/journals/EJDE/Volumes/2010/158/dhanya.pdf
5714027,http://www.emis.de/journals/EJDE/Volumes/2010/61/gloss.pdf
5676023,http://www.emis.de/journals/EJDE/Volumes/2010/02/marras.pdf
5676026,http://www.emis.de/journals/EJDE/Volumes/2010/05/wu.pdf
5676028,http://www.emis.de/journals/EJDE/Volumes/2010/07/pastor.pdf
5676034,http://www.emis.de/journals/EJDE/Volumes/2010/13/li.pdf
5676036,http://www.emis.de/journals/EJDE/Volumes/2010/15/zhou.pdf
5676047,http://www.emis.de/journals/EJDE/Volumes/2010/26/franzina.pdf
5676051,http://www.emis.de/journals/EJDE/Volumes/2010/30/wang.pdf
5767750,http://www.emis.de/journals/EJDE/Volumes/2010/96/wu.pdf
5767761,http://www.emis.de/journals/EJDE/Volumes/2010/107/panayotaros.pdf
5786187,http://www.emis.de/journals/EJDE/Volumes/2010/117/tyagi.pdf
5786202,http://www.emis.de/journals/EJDE/Volumes/2010/132/alves.pdf
5786203,http://www.emis.de/journals/EJDE/Volumes/2010/133/harris.pdf
5786197,http://www.emis.de/journals/EJDE/Volumes/2010/127/hafsia.pdf
5786198,http://www.emis.de/journals/EJDE/Volumes/2010/128/ezzinbi.pdf
5767743,http://www.emis.de/journals/EJDE/Volumes/2010/89/caliari.pdf
5767744,http://www.emis.de/journals/EJDE/Volumes/2010/90/bazaliy.pdf
5767756,http://www.emis.de/journals/EJDE/Volumes/2010/102/boi.pdf
5809668,http://www.emis.de/journals/EJDE/Volumes/2010/152/cantarelli.pdf
5832637,http://www.emis.de/journals/EJDE/Volumes/2010/163/liu.pdf
5809667,http://www.emis.de/journals/EJDE/Volumes/2010/151/li.pdf
5809670,http://www.emis.de/journals/EJDE/Volumes/2010/154/sremr.pdf
5809673,http://www.emis.de/journals/EJDE/Volumes/2010/157/ezzinbi.pdf
5832643,http://www.emis.de/journals/EJDE/Volumes/2010/169/carvajal.pdf
5809651,http://www.emis.de/journals/EJDE/Volumes/2010/135/kosmatov.pdf
5786185,http://www.emis.de/journals/EJDE/Volumes/2010/115/rendall.pdf
5786186,http://www.emis.de/journals/EJDE/Volumes/2010/116/wang.pdf
5786196,http://www.emis.de/journals/EJDE/Volumes/2010/126/kong.pdf
5809665,http://www.emis.de/journals/EJDE/Volumes/2010/149/chen.pdf
6430818,http://www.emis.de/journals/EJDE/2015/37/cheng.pdf
6473380,http://www.emis.de/journals/EJDE/2015/196/seok.pdf
5002668,http://www.emis.de/journals/EJDE/Volumes/2005/99/arezki.pdf
2033597,http://www.emis.de/journals/EJDE/Volumes/2003/77/kovats.pdf
2233445,http://www.emis.de/journals/EJDE/conf-proc/12/n1/nucci.pdf
2233437,http://www.emis.de/journals/EJDE/conf-proc/12/a2/alexander.pdf
2233443,http://www.emis.de/journals/EJDE/conf-proc/12/k1/kollar.pdf
2233436,http://www.emis.de/journals/EJDE/conf-proc/12/a1/akca.pdf
1896902,http://www.emis.de/journals/EJDE/Volumes/2003/02/bessaih.pdf
1896901,http://www.emis.de/journals/EJDE/Volumes/2003/01/moser.pdf
2033573,http://www.emis.de/journals/EJDE/Volumes/2003/53/guedda.pdf
1896930,http://www.emis.de/journals/EJDE/Volumes/2003/30/mesloub.pdf
1896931,http://www.emis.de/journals/EJDE/Volumes/2003/31/bahuguna.pdf
1896932,http://www.emis.de/journals/EJDE/Volumes/2003/32/hong.pdf
1896933,http://www.emis.de/journals/EJDE/Volumes/2003/33/xie.pdf
1896934,http://www.emis.de/journals/EJDE/Volumes/2003/34/volokitin.pdf
1896936,http://www.emis.de/journals/EJDE/Volumes/2003/36/nguetseng.pdf
2033569,http://www.emis.de/journals/EJDE/Volumes/2003/49/jin.pdf
2033559,http://www.emis.de/journals/EJDE/Volumes/2003/39/kloeden.pdf
2033561,http://www.emis.de/journals/EJDE/Volumes/2003/41/cheban.pdf
2033564,http://www.emis.de/journals/EJDE/Volumes/2003/44/challal.pdf
2033565,http://www.emis.de/journals/EJDE/Volumes/2003/45/dai.pdf
2233444,http://www.emis.de/journals/EJDE/conf-proc/12/l1/lutsky.pdf
2233448,http://www.emis.de/journals/EJDE/conf-proc/12/s1/schnute.pdf
2233447,http://www.emis.de/journals/EJDE/conf-proc/12/p1/ponosov.pdf
5143743,http://www.emis.de/journals/EJDE/conf-proc/15/s1/saal.pdf
5143729,http://www.emis.de/journals/EJDE/conf-proc/15/g1/garza.pdf
5143739,http://www.emis.de/journals/EJDE/conf-proc/15/m1/mawhin.pdf
5143724,http://www.emis.de/journals/EJDE/conf-proc/15/b1/bartusek.pdf
5143727,http://www.emis.de/journals/EJDE/conf-proc/15/d1/dimitrov.pdf
5143728,http://www.emis.de/journals/EJDE/conf-proc/15/e1/erbel.pdf
5143733,http://www.emis.de/journals/EJDE/conf-proc/15/h2/hou.pdf
5143745,http://www.emis.de/journals/EJDE/conf-proc/15/w1/walker.pdf
5143738,http://www.emis.de/journals/EJDE/conf-proc/15/l2/lobry.pdf
2233446,http://www.emis.de/journals/EJDE/conf-proc/12/o1/osipov.pdf
2233438,http://www.emis.de/journals/EJDE/conf-proc/12/b1/berezansky.pdf
2233439,http://www.emis.de/journals/EJDE/conf-proc/12/b2/brauer.pdf
2233440,http://www.emis.de/journals/EJDE/conf-proc/12/b3/brunt.pdf
2233441,http://www.emis.de/journals/EJDE/conf-proc/12/c1/candan.pdf
2233442,http://www.emis.de/journals/EJDE/conf-proc/12/g1/ghanbari.pdf
2233450,http://www.emis.de/journals/EJDE/conf-proc/12/s3/stavroulakis.pdf
2233451,http://www.emis.de/journals/EJDE/conf-proc/12/t1/tauraso.pdf
2233449,http://www.emis.de/journals/EJDE/conf-proc/12/s2/shklyar.pdf
2033566,http://www.emis.de/journals/EJDE/Volumes/2003/46/holden.pdf
2033567,http://www.emis.de/journals/EJDE/Volumes/2003/47/berezansky.pdf
2033572,http://www.emis.de/journals/EJDE/Volumes/2003/52/benchohra.pdf
1896920,http://www.emis.de/journals/EJDE/Volumes/2003/20/li.pdf
2033642,http://www.emis.de/journals/EJDE/Volumes/2003/122/jin.pdf
2033638,http://www.emis.de/journals/EJDE/Volumes/2003/118/malaguti.pdf
2033639,http://www.emis.de/journals/EJDE/Volumes/2003/119/galanis.pdf
2033643,http://www.emis.de/journals/EJDE/Volumes/2003/123/khellaf.pdf
1896907,http://www.emis.de/journals/EJDE/Volumes/2003/07/perera.pdf
1896905,http://www.emis.de/journals/EJDE/Volumes/2003/05/lopes.pdf
1896906,http://www.emis.de/journals/EJDE/Volumes/2003/06/angulo.pdf
1896909,http://www.emis.de/journals/EJDE/Volumes/2003/09/bougoffa.pdf
1896929,http://www.emis.de/journals/EJDE/Volumes/2003/29/soufyane.pdf
2033634,http://www.emis.de/journals/EJDE/Volumes/2003/114/balachandran.pdf
1896913,http://www.emis.de/journals/EJDE/Volumes/2003/13/chen.pdf
2033599,http://www.emis.de/journals/EJDE/Volumes/2003/79/adibi.pdf
2033587,http://www.emis.de/journals/EJDE/Volumes/2003/67/benchohra.pdf
2033560,http://www.emis.de/journals/EJDE/Volumes/2003/40/anderson.pdf
2033570,http://www.emis.de/journals/EJDE/Volumes/2003/50/bonetti.pdf
2033586,http://www.emis.de/journals/EJDE/Volumes/2003/66/kuiper.pdf
2033589,http://www.emis.de/journals/EJDE/Volumes/2003/69/alwash.pdf
2033592,http://www.emis.de/journals/EJDE/Volumes/2003/72/le.pdf
2033636,http://www.emis.de/journals/EJDE/Volumes/2003/116/ezzinbi.pdf
2033627,http://www.emis.de/journals/EJDE/Volumes/2003/107/adimy.pdf
2033574,http://www.emis.de/journals/EJDE/Volumes/2003/54/poppenberg.pdf
2033605,http://www.emis.de/journals/EJDE/Volumes/2003/85/ferreira.pdf
2033575,http://www.emis.de/journals/EJDE/Volumes/2003/55/zubelevich.pdf
2033579,http://www.emis.de/journals/EJDE/Volumes/2003/59/tho.pdf
2033581,http://www.emis.de/journals/EJDE/Volumes/2003/61/guo.pdf
2033582,http://www.emis.de/journals/EJDE/Volumes/2003/62/boulite.pdf
2033594,http://www.emis.de/journals/EJDE/Volumes/2003/74/laurence.pdf
2033595,http://www.emis.de/journals/EJDE/Volumes/2003/75/sokolov.pdf
2033600,http://www.emis.de/journals/EJDE/Volumes/2003/80/park.pdf
2033602,http://www.emis.de/journals/EJDE/Volumes/2003/82/kaufmann.pdf
2033606,http://www.emis.de/journals/EJDE/Volumes/2003/86/urban.pdf
2033623,http://www.emis.de/journals/EJDE/Volumes/2003/103/almomani.pdf
2033607,http://www.emis.de/journals/EJDE/Volumes/2003/88/spadini.pdf
2033608,http://www.emis.de/journals/EJDE/Volumes/2003/89/ge.pdf
2033611,http://www.emis.de/journals/EJDE/Volumes/2003/91/cimatti.pdf
2033615,http://www.emis.de/journals/EJDE/Volumes/2003/95/marchi.pdf
2033617,http://www.emis.de/journals/EJDE/Volumes/2003/97/kawagishi.pdf
2033618,http://www.emis.de/journals/EJDE/Volumes/2003/98/rougirel.pdf
2033590,http://www.emis.de/journals/EJDE/Volumes/2003/70/khapalov.pdf
2033622,http://www.emis.de/journals/EJDE/Volumes/2003/102/raffoul.pdf
5143744,http://www.emis.de/journals/EJDE/conf-proc/15/s2/schmitt.pdf
5143725,http://www.emis.de/journals/EJDE/conf-proc/15/b2/bocea.pdf
5143746,http://www.emis.de/journals/EJDE/conf-proc/15/w2/ward.pdf
5561919,http://www.emis.de/journals/EJDE/Volumes/2009/08/gama.pdf
5561968,http://www.emis.de/journals/EJDE/Volumes/2009/57/julie.pdf
5561942,http://www.emis.de/journals/EJDE/Volumes/2009/31/munhoz.pdf
5561958,http://www.emis.de/journals/EJDE/Volumes/2009/47/gerasimov.pdf
5561943,http://www.emis.de/journals/EJDE/Volumes/2009/32/ishiwata.pdf
5561925,http://www.emis.de/journals/EJDE/Volumes/2009/14/yu.pdf
5561918,http://www.emis.de/journals/EJDE/Volumes/2009/07/gladkov.pdf
5561917,http://www.emis.de/journals/EJDE/Volumes/2009/06/balachandran.pdf
5561916,http://www.emis.de/journals/EJDE/Volumes/2009/05/diamandescu.pdf
5561920,http://www.emis.de/journals/EJDE/Volumes/2009/09/liu.pdf
5676014,http://www.emis.de/journals/EJDE/Volumes/2009/158/kalisch.pdf
5561927,http://www.emis.de/journals/EJDE/Volumes/2009/16/robinson.pdf
5561929,http://www.emis.de/journals/EJDE/Volumes/2009/18/ibrahim.pdf
5561930,http://www.emis.de/journals/EJDE/Volumes/2009/19/tyagi.pdf
5561931,http://www.emis.de/journals/EJDE/Volumes/2009/20/georgiev.pdf
5561941,http://www.emis.de/journals/EJDE/Volumes/2009/30/tyagi.pdf
5561945,http://www.emis.de/journals/EJDE/Volumes/2009/34/ait.pdf
5561947,http://www.emis.de/journals/EJDE/Volumes/2009/36/hung.pdf
5561949,http://www.emis.de/journals/EJDE/Volumes/2009/38/darwish.pdf
5676021,http://www.emis.de/journals/EJDE/Volumes/2009/165/kwong.pdf
5561969,http://www.emis.de/journals/EJDE/Volumes/2009/58/purnaras.pdf
5561952,http://www.emis.de/journals/EJDE/Volumes/2009/41/ding.pdf
5561948,http://www.emis.de/journals/EJDE/Volumes/2009/37/davis.pdf
5561977,http://www.emis.de/journals/EJDE/Volumes/2009/66/xi.pdf
5561978,http://www.emis.de/journals/EJDE/Volumes/2009/67/tadie.pdf
6519276,http://www.emis.de/journals/EJDE/2015/223/pu.pdf
